575 193 249 238 679 461 172 494 785 726 96 708 521 729 318 718 531 1233 305 1228 531 1686 324 1679 
571 223 255 252 660 492 168 486 702 769 74 665 501 729 304 717 456 1206 284 1199 463 1640 274 1630 
565 240 259 267 656 504 171 492 673 767 61 659 498 728 306 716 461 1174 299 1159 477 1585 309 1571 
563 245 268 274 651 508 199 485 663 766 86 655 501 726 320 715 473 1168 311 1149 486 1570 315 1553 
559 256 276 294 642 508 218 500 658 765 131 669 507 725 331 715 484 1168 308 1143 491 1570 315 1547 
565 273 297 305 637 513 248 520 652 763 182 719 511 729 336 715 484 1168 301 1143 481 1575 306 1547 
578 293 325 319 642 536 286 529 649 776 244 719 516 734 352 715 492 1171 307 1149 484 1586 308 1554 
597 322 361 333 650 569 340 538 648 808 303 728 540 736 386 715 533 1171 357 1149 498 1586 331 1554 
616 340 379 340 664 589 340 541 650 814 305 720 555 737 401 715 548 1162 380 1143 512 1572 346 1541 
619 349 380 352 669 586 337 548 658 820 310 716 559 740 403 715 562 1155 388 1133 526 1556 355 1524 
621 359 379 369 669 607 338 580 658 831 305 711 559 752 401 736 563 1155 393 1134 535 1548 361 1524 
616 371 375 381 667 605 335 583 658 826 307 732 562 750 406 737 573 1138 409 1127 556 1513 382 1507 
612 381 365 404 664 603 326 622 661 821 306 785 563 750 409 755 579 1137 415 1128 574 1502 400 1502 
591 384 361 401 651 599 323 608 661 803 305 781 564 749 416 751 589 1112 424 1113 599 1452 426 1460 
578 386 357 404 636 595 319 615 657 777 295 789 562 748 417 748 581 1103 414 1104 584 1435 418 1438 
575 385 355 404 631 593 320 610 654 767 293 773 560 748 419 746 566 1085 407 1085 580 1404 407 1401 
576 386 355 406 631 592 321 605 654 762 293 765 559 747 422 745 554 1063 405 1067 578 1372 403 1376 
582 390 370 418 632 592 334 607 657 763 307 762 561 746 430 745 550 1048 402 1051 572 1348 406 1353 
605 391 389 421 640 592 362 607 663 753 345 759 572 746 450 744 556 1025 412 1019 577 1306 428 1299 
619 392 403 421 655 591 389 605 669 748 389 746 586 745 464 742 574 1021 434 1022 586 1296 444 1294 
631 392 419 418 672 591 404 605 682 752 404 743 593 745 473 741 577 1034 436 1032 582 1310 440 1305 
644 395 427 418 695 591 403 604 715 754 389 743 602 745 476 737 578 1031 437 1026 579 1293 439 1284 
652 398 434 420 709 591 402 603 727 755 375 741 603 744 475 737 578 1010 441 1006 587 1273 450 1265 
659 399 449 421 731 575 400 589 749 743 362 715 604 744 486 735 580 905 455 915 586 1157 457 1145 
664 399 452 421 745 547 391 556 777 701 322 597 604 746 488 735 604 960 469 966 622 1235 487 1225 
665 398 458 420 747 477 390 513 885 489 308 513 611 737 492 728 619 973 494 975 627 1222 499 1225 
664 396 456 417 794 450 326 492 824 331 300 393 614 729 489 724 626 974 488 976 628 1222 490 1219 
666 395 453 415 840 410 309 485 879 290 304 382 618 728 490 723 633 981 484 980 629 1228 483 1222 
666 395 454 412 843 414 307 484 833 284 308 382 618 727 489 722 629 982 478 979 625 1225 479 1214 
667 395 457 411 838 412 313 484 864 305 309 392 621 724 491 720 635 981 486 979 632 1222 486 1215 
673 399 473 410 843 424 326 488 892 344 310 408 623 725 496 720 636 983 489 981 630 1228 486 1218 
679 399 484 409 821 432 362 496 866 329 315 448 633 726 507 720 642 980 503 975 638 1210 503 1202 
692 399 501 407 846 440 420 500 897 381 346 531 638 726 516 720 647 979 511 974 639 1205 506 1200 
710 400 512 408 830 533 442 546 873 641 361 660 647 729 521 720 651 986 515 981 646 1210 510 1201 
718 401 520 409 782 596 460 565 761 753 393 695 651 730 526 718 648 997 509 987 637 1229 509 1213 
730 406 530 409 755 610 481 577 736 783 439 720 656 734 530 718 644 1009 508 991 636 1237 506 1214 
734 407 542 409 743 606 504 570 712 775 483 688 663 738 538 718 643 1009 507 991 623 1242 488 1215 
743 409 553 409 749 615 518 566 714 782 495 680 673 740 545 718 642 1007 508 984 621 1242 488 1218 
738 408 555 409 763 608 526 569 729 767 506 677 680 740 551 718 642 999 518 978 623 1240 495 1219 
744 410 550 409 789 618 510 575 737 786 489 704 684 743 550 718 650 1006 517 983 630 1243 495 1220 
750 412 546 409 804 623 502 579 744 792 471 715 690 744 547 718 654 1009 515 985 635 1246 495 1220 
749 413 544 408 802 623 493 576 736 784 459 702 686 744 545 718 653 1009 514 985 639 1246 495 1221 
745 414 536 404 801 612 488 574 756 768 434 702 685 740 543 717 659 996 517 979 647 1226 501 1211 
732 412 507 400 796 609 462 574 781 782 412 717 664 740 512 718 657 996 502 981 647 1228 492 1213 
704 412 462 400 748 599 425 575 779 774 400 719 642 740 484 718 643 1003 481 995 631 1240 475 1230 
661 406 414 399 710 598 372 578 762 768 369 733 612 735 457 719 624 1015 467 1017 624 1262 473 1260 
614 391 371 392 656 589 333 582 684 767 319 746 569 732 417 720 571 1004 414 1010 577 1245 429 1245 
595 382 349 384 634 585 303 581 662 765 271 737 542 730 388 719 521 993 366 997 529 1233 387 1228 
571 373 327 375 608 574 264 569 631 749 193 731 528 724 365 718 511 990 357 994 517 1227 371 1226 
559 366 315 366 593 569 241 554 601 743 143 715 514 722 355 718 488 991 324 995 490 1228 337 1228 
556 359 311 359 591 567 238 541 601 740 143 701 512 720 355 718 491 991 329 994 489 1225 335 1227 
570 357 319 352 604 563 245 543 623 737 160 702 520 721 358 718 502 991 341 995 500 1228 345 1230 
586 352 331 346 622 561 268 545 638 742 205 711 529 721 367 718 513 997 356 998 512 1241 358 1237 
590 343 340 339 628 559 284 547 646 747 220 718 539 721 378 717 522 998 366 999 520 1243 367 1238 
613 330 347 331 673 558 288 547 676 755 277 726 545 721 384 716 529 1006 371 999 523 1252 372 1241 
632 321 350 324 705 548 298 544 737 773 297 727 564 721 386 714 549 1020 376 1010 536 1279 375 1266 
641 312 352 319 722 533 301 540 770 775 299 726 572 721 388 712 559 1038 378 1025 543 1309 377 1292 
643 307 354 314 723 523 303 538 789 772 295 725 575 721 388 710 571 1037 378 1027 560 1306 379 1295 
639 303 348 310 713 526 298 538 761 758 258 726 575 718 388 710 576 1038 382 1032 568 1311 389 1304 
626 298 336 307 691 522 290 535 712 755 241 724 568 716 376 710 564 1035 372 1029 549 1307 370 1301 
608 293 322 300 659 525 277 526 655 753 220 718 549 716 359 710 534 1036 357 1028 519 1317 352 1307 
597 290 314 298 637 527 264 516 633 749 211 715 537 718 347 710 516 1035 335 1027 500 1319 336 1306 
592 287 308 296 637 526 249 514 635 750 219 709 534 717 338 709 516 1035 336 1027 506 1319 338 1310 
590 287 303 294 644 515 226 500 645 722 222 654 531 713 332 704 516 1025 338 1020 510 1305 342 1296 
590 286 302 294 647 508 211 494 650 695 224 631 534 712 337 704 516 1023 342 1019 519 1304 348 1295 
591 288 303 296 662 508 212 496 645 684 228 628 528 712 333 705 511 1027 333 1022 510 1305 341 1298 
593 289 306 293 667 507 224 491 631 666 228 615 512 716 322 703 484 1026 311 1017 471 1304 309 1292 
595 290 307 294 670 509 228 489 630 667 230 627 517 717 325 703 493 1029 320 1018 482 1306 319 1294 
598 291 309 293 670 508 231 487 633 677 234 633 521 710 327 697 495 1023 328 1012 484 1298 328 1288 
598 291 311 293 666 508 231 489 634 701 230 675 528 711 338 698 510 1028 339 1021 506 1307 344 1297 
602 291 316 294 665 512 244 495 646 744 211 701 530 727 341 704 511 1045 339 1037 505 1334 342 1319 
604 292 319 294 663 519 254 503 654 770 204 707 532 735 343 708 512 1059 339 1050 503 1349 338 1334 
606 291 324 294 665 522 262 504 646 762 209 708 532 736 343 709 506 1065 331 1052 490 1363 323 1342 
607 291 328 295 676 516 263 503 623 682 212 666 533 728 344 709 507 1052 330 1036 492 1352 324 1328 
607 281 336 295 707 485 245 498 530 437 234 419 533 724 344 706 515 1029 331 1020 501 1324 326 1307 
601 272 335 284 703 423 200 459 498 219 283 256 534 710 347 699 524 1013 332 1009 514 1313 327 1304 
600 260 338 276 658 353 204 383 489 152 311 204 535 700 350 689 525 997 339 992 516 1293 337 1283 
603 254 347 276 617 282 211 327 483 95 355 129 544 693 356 684 534 997 348 993 525 1289 349 1278 
602 254 354 277 615 200 213 238 486 63 359 92 547 692 363 683 535 1001 352 995 527 1287 352 1274 
601 255 353 278 622 108 208 188 481 -11 370 47 553 688 364 681 540 1003 356 997 535 1288 360 1275 
599 256 351 276 628 79 211 163 493 15 378 52 554 690 364 682 542 1005 364 997 538 1289 366 1277 
599 258 352 276 634 69 211 156 498 11 378 51 555 692 365 683 545 1006 366 1003 543 1292 367 1280 
599 260 353 277 649 68 211 156 505 22 377 61 556 689 367 682 544 1007 365 1003 541 1294 365 1281 
601 261 352 277 666 72 209 155 508 16 377 57 557 688 367 683 544 1009 365 1006 539 1302 360 1287 
603 262 352 276 690 79 201 163 509 19 375 64 559 689 368 685 543 1017 364 1013 538 1314 360 1298 
606 263 352 276 746 94 190 168 522 29 369 74 561 692 368 687 543 1034 364 1028 538 1331 358 1313 
607 263 349 276 785 110 179 169 537 33 367 78 561 692 368 688 543 1043 361 1034 537 1339 354 1319 
608 264 349 276 808 120 174 169 542 43 365 80 564 695 369 699 545 1047 360 1038 540 1343 354 1320 
610 264 349 276 813 125 173 171 549 42 364 81 564 695 369 700 545 1056 358 1044 542 1349 353 1326 
612 264 349 277 811 126 173 173 553 43 364 84 564 695 369 700 546 1056 358 1045 543 1349 352 1326 
612 264 349 277 815 125 173 173 553 42 364 83 567 695 371 701 549 1054 358 1045 545 1347 352 1326 
613 264 349 277 812 127 172 173 554 43 363 80 570 697 372 702 552 1054 359 1047 545 1346 352 1326 
614 264 349 278 803 128 172 174 555 42 363 78 573 698 373 705 555 1056 361 1051 547 1349 355 1332 
616 265 349 278 797 130 172 174 555 45 364 80 577 698 375 705 557 1055 367 1050 550 1348 361 1331 
622 266 350 278 818 140 173 171 570 47 370 80 584 699 386 703 568 1054 378 1050 561 1348 373 1330 
628 267 354 278 816 140 173 170 578 48 374 79 588 699 392 703 570 1056 378 1052 562 1351 372 1333 
640 267 362 278 825 150 177 170 596 49 386 78 597 700 400 702 576 1056 387 1052 566 1350 380 1332 
654 267 373 278 831 150 189 171 605 49 396 78 612 701 410 701 588 1056 398 1052 576 1350 389 1333 
662 268 384 279 839 147 198 171 617 50 406 79 622 702 417 700 602 1056 412 1051 593 1349 403 1333 
671 269 395 282 843 157 211 171 625 51 413 79 628 703 426 700 608 1056 417 1051 598 1348 410 1332 
678 268 406 282 842 156 220 175 622 49 415 80 633 705 432 700 616 1056 428 1051 607 1347 420 1332 
681 268 411 283 844 151 228 179 620 49 424 84 635 710 435 700 613 1055 428 1051 603 1347 419 1332 
681 263 415 283 842 132 225 186 616 48 423 91 633 708 437 698 614 1053 426 1048 603 1345 416 1328 
683 258 417 283 842 113 230 198 615 44 420 92 632 707 439 697 616 1052 427 1046 609 1344 418 1326 
681 254 419 283 815 95 234 211 593 42 419 95 631 706 438 696 614 1051 425 1046 606 1345 417 1326 
674 253 416 284 765 89 241 224 570 37 410 96 627 702 436 693 612 1042 423 1038 604 1339 416 1320 
667 253 414 285 741 80 239 223 554 36 403 96 621 701 435 691 607 1035 422 1034 603 1333 417 1315 
645 255 409 289 701 75 237 223 539 35 386 103 608 701 423 690 583 1028 414 1029 590 1327 416 1312 
625 260 390 292 677 73 226 222 522 35 374 105 592 701 407 690 567 1027 406 1030 577 1327 411 1312 
612 260 375 292 661 72 204 221 503 30 358 110 577 698 396 688 552 1023 395 1028 561 1318 401 1312 
595 257 351 292 653 62 179 220 477 31 343 111 558 693 377 686 530 1019 379 1026 541 1309 390 1308 
571 257 329 291 632 64 160 219 451 31 326 116 527 689 352 685 496 1018 344 1022 504 1304 352 1301 
554 257 311 290 619 67 150 214 437 31 313 122 512 689 336 685 491 1019 330 1023 498 1306 333 1302 
530 260 289 290 598 85 133 207 436 42 294 134 496 690 317 686 477 1020 310 1026 486 1310 319 1304 
519 260 270 289 596 96 118 201 427 44 266 138 482 690 301 686 454 1018 286 1025 461 1311 294 1304 
510 261 256 289 599 113 101 192 431 46 250 144 474 689 296 686 439 1019 271 1026 442 1311 283 1305 
501 262 242 288 596 127 83 183 431 51 234 146 464 690 284 686 431 1019 263 1026 434 1312 270 1305 
493 262 237 288 592 132 76 180 431 53 225 152 457 689 279 686 430 1020 264 1026 438 1312 272 1305 
487 263 237 288 581 135 77 182 423 60 220 153 453 689 275 685 424 1017 263 1023 428 1311 265 1304 
484 265 235 288 552 141 73 185 413 63 212 157 451 689 271 685 420 1017 259 1023 422 1311 259 1304 
480 265 240 288 518 163 74 209 416 77 219 161 450 689 272 685 422 1017 258 1023 424 1315 259 1307 
479 261 246 288 492 198 79 241 419 89 227 172 443 689 275 683 413 1015 254 1016 415 1309 260 1303 
479 247 256 290 462 190 82 261 406 94 232 180 432 689 279 681 389 1016 239 1013 397 1302 257 1300 
477 227 262 287 422 215 88 274 369 101 233 189 437 682 286 674 403 997 247 991 409 1281 259 1280 
476 210 266 285 395 200 96 283 318 151 255 183 442 673 289 669 407 983 251 981 415 1260 262 1263 
463 199 285 274 339 199 122 290 297 130 245 219 442 660 307 664 412 943 278 952 427 1209 314 1226 
449 194 291 270 289 134 157 278 298 82 245 219 444 659 320 664 446 918 308 937 464 1146 366 1180 
435 192 309 267 224 122 186 255 279 71 284 180 448 659 336 669 461 882 319 912 475 1009 381 1090 
421 185 315 261 221 98 194 200 272 62 287 161 449 658 350 667 460 882 325 922 475 1115 387 1158 
395 186 319 254 176 87 209 172 283 56 288 154 424 646 352 675 445 898 324 956 474 1179 391 1220 
405 187 317 242 199 82 192 131 295 59 294 123 429 648 346 670 445 908 321 967 470 1222 383 1240 
400 188 319 226 192 92 184 115 298 60 307 107 427 636 343 669 433 918 321 970 452 1241 377 1257 
360 189 343 233 121 93 256 121 286 61 308 118 407 648 357 674 413 949 340 984 431 1269 374 1281 
322 190 406 235 116 122 334 197 240 93 299 180 365 658 391 681 374 969 365 1003 388 1272 388 1307 
293 215 409 236 86 209 350 244 216 118 299 175 348 678 402 709 364 996 371 1027 388 1294 392 1326 
301 229 420 241 99 308 295 333 131 153 217 208 346 689 414 703 360 1008 366 1025 367 1294 383 1318 
303 237 425 248 124 399 438 451 30 342 378 554 338 687 428 700 353 1005 372 1019 359 1290 381 1311 
293 240 423 256 172 424 481 472 -3 448 450 617 330 686 414 688 345 998 369 1019 347 1285 368 1309 
268 241 423 261 176 437 492 487 -12 529 447 649 302 684 416 686 326 995 364 1015 338 1288 364 1318 
214 249 430 274 111 465 493 516 -33 599 524 714 275 686 413 688 314 1006 360 1030 341 1304 354 1338 
172 256 424 274 67 479 502 500 -56 635 588 694 251 696 409 691 324 972 366 984 383 1261 386 1266 
140 259 419 275 47 485 504 491 -66 668 611 679 228 698 371 695 283 906 364 952 362 1185 384 1184 
104 262 416 275 24 493 499 488 -63 634 608 677 209 703 347 699 286 808 410 825 362 1049 392 1029 
86 264 401 273 4 493 485 482 -67 645 594 680 193 703 338 701 253 826 400 850 325 1097 345 1087 
65 271 375 267 -22 493 472 477 -56 665 567 683 183 704 334 702 238 953 345 999 292 1260 309 1310 
52 277 355 255 -25 506 466 473 -39 671 546 681 178 704 335 701 247 1002 320 1051 296 1305 302 1369 
48 276 355 243 -14 503 435 473 -26 704 505 692 170 703 329 698 244 1008 290 1047 284 1304 280 1358 
52 276 357 236 -6 504 408 472 -29 722 470 707 161 698 329 697 243 1026 284 1061 285 1339 267 1388 
57 277 360 234 6 523 410 471 -25 739 469 709 168 698 329 696 252 1042 288 1074 291 1353 284 1399 
68 279 368 234 15 541 415 473 29 752 471 711 167 699 330 697 258 1055 296 1086 315 1366 286 1415 
78 281 396 235 55 544 455 475 82 736 498 714 176 703 346 697 266 1039 314 1077 332 1343 333 1403 
103 282 426 236 89 543 491 494 147 711 530 716 195 705 374 697 308 1046 341 1083 368 1354 353 1417 
136 281 443 237 117 532 505 499 162 704 542 713 215 705 385 698 318 1040 355 1079 369 1346 362 1412 
172 281 469 237 144 528 522 501 191 702 551 708 244 703 405 697 328 993 377 1042 386 1302 387 1377 
202 279 485 235 165 526 537 497 217 701 562 704 268 703 427 699 344 995 398 1047 395 1307 399 1391 
222 279 492 232 192 524 543 496 263 680 591 703 279 702 438 695 351 1015 393 1063 392 1329 393 1397 
227 280 489 229 206 523 545 495 269 668 608 704 288 699 441 691 353 1018 411 1069 389 1332 411 1405 
242 283 477 222 215 521 533 492 291 656 606 696 287 697 435 689 348 1018 407 1067 361 1331 401 1400 
277 286 449 219 286 520 513 488 395 649 598 696 298 700 430 690 377 831 505 917 371 1068 406 1101 
315 284 386 226 319 521 448 491 418 661 549 698 313 702 378 694 468 873 508 965 451 1153 427 1226 
311 281 354 239 300 526 375 507 361 686 456 719 310 704 330 700 360 918 431 991 337 1171 313 1262 
299 283 323 259 278 539 310 514 338 709 379 737 306 718 316 714 462 923 486 994 434 1200 369 1269 
303 287 297 268 293 538 260 518 324 713 309 738 314 723 298 717 457 932 467 999 442 1210 369 1277 
306 297 268 274 284 539 217 516 315 715 241 733 312 729 275 720 456 890 458 971 404 1110 322 1137 
321 318 238 276 307 553 186 514 348 723 221 730 316 738 256 725 457 866 420 976 383 1055 295 1068 
339 336 225 278 349 568 168 514 398 743 199 719 313 739 242 728 455 884 325 1007 344 1119 219 1136 
360 350 205 277 385 575 143 514 415 757 172 717 321 737 212 727 357 999 211 1029 335 1299 180 1315 
370 352 186 279 396 579 124 516 441 752 133 719 325 736 207 726 327 1056 168 1058 321 1351 162 1364 
380 349 173 279 414 578 113 520 452 747 109 723 325 735 191 726 313 1069 150 1067 305 1367 140 1373 
387 344 152 281 422 574 87 526 458 744 68 727 324 735 165 726 298 1070 129 1064 289 1370 125 1365 
389 341 131 282 421 573 66 525 457 748 55 726 322 734 162 727 318 1073 159 1074 296 1382 163 1387 
385 335 115 283 423 564 51 529 452 748 20 726 322 734 144 728 316 1085 150 1089 306 1407 159 1409 
378 325 88 283 418 549 21 528 448 744 -23 716 311 734 123 728 305 1085 124 1086 293 1401 124 1398 
374 311 68 282 411 534 -9 514 440 734 -59 696 292 728 106 722 288 1072 104 1081 274 1385 104 1382 
365 301 46 282 405 525 -24 513 439 726 -65 687 281 723 96 722 280 1079 94 1082 270 1395 96 1390 
344 292 22 281 400 520 -107 497 415 724 -151 668 266 720 76 721 263 1081 70 1078 255 1390 68 1380 
330 284 17 277 389 518 -70 485 390 724 -117 634 257 713 66 708 246 1062 54 1036 232 1357 49 1328 
325 277 16 274 374 520 -36 486 363 734 -61 642 240 708 55 693 213 1048 17 1018 204 1356 25 1324 
322 269 20 274 373 519 -21 487 353 735 -59 652 244 709 69 694 223 1052 38 1024 209 1362 41 1327 
324 264 31 271 373 516 -21 485 356 744 -47 655 249 710 69 696 217 1062 36 1027 195 1379 31 1334 
336 261 42 269 377 517 -14 486 362 759 -42 658 251 711 78 696 227 1067 50 1032 208 1382 46 1341 
361 260 47 269 393 518 -8 501 368 763 -48 680 267 711 79 697 229 1079 60 1054 213 1392 49 1364 
385 260 75 269 420 518 27 516 381 769 -5 694 283 719 88 699 261 1087 85 1069 254 1399 81 1380 
400 260 94 270 439 524 46 521 402 781 10 712 303 724 112 702 293 1095 115 1083 288 1411 112 1399 
415 261 109 270 465 525 54 520 424 781 8 714 315 725 121 703 306 1091 119 1080 298 1405 113 1391 
423 262 121 270 478 525 60 521 446 782 6 713 326 726 135 704 316 1094 125 1082 309 1406 117 1391 
427 263 122 270 480 524 60 521 454 779 6 713 338 726 145 708 327 1092 134 1080 320 1404 130 1388 
422 263 118 270 473 520 60 521 460 756 10 717 337 726 144 711 327 1094 135 1081 316 1406 130 1388 
419 267 103 270 466 519 34 522 461 735 -50 721 331 723 138 712 325 1095 131 1084 316 1414 128 1397 
404 269 80 270 444 517 19 521 455 714 -43 729 328 723 128 713 319 1097 121 1088 298 1421 114 1408 
377 274 56 270 413 517 -11 514 428 713 -52 721 302 722 103 716 295 1103 92 1094 273 1429 85 1413 
347 275 33 271 386 516 -48 483 383 705 -53 689 282 720 94 721 282 1096 82 1093 272 1425 88 1413 
324 280 11 268 367 517 -118 448 369 701 -156 405 263 718 74 722 271 1070 66 1074 263 1391 77 1380 
314 284 -2 268 355 524 -83 493 369 704 -120 631 250 721 66 730 256 1083 50 1084 243 1404 53 1394 
319 294 13 269 360 530 -103 447 373 707 -135 513 252 722 67 729 237 1083 29 1075 220 1396 25 1377 
327 302 17 274 368 534 -81 451 377 710 -122 552 256 722 73 728 245 1074 37 1062 230 1390 38 1370 
363 309 71 296 404 544 -32 485 407 733 -82 600 289 726 119 728 292 1083 102 1075 284 1401 103 1393 
414 315 121 309 461 551 49 533 460 757 -24 702 338 731 168 728 325 1099 148 1093 316 1418 141 1415 
441 319 152 315 490 549 95 545 498 754 42 720 356 736 183 728 341 1098 168 1092 331 1415 160 1415 
458 329 175 319 510 549 134 550 543 748 98 748 383 737 216 728 378 1086 209 1078 370 1390 211 1389 
461 329 181 328 521 549 129 554 555 750 87 732 390 737 213 727 385 1084 196 1076 367 1391 196 1386 
461 332 182 333 517 553 123 557 557 751 88 750 392 737 219 728 395 1083 213 1077 387 1392 221 1386 
455 333 175 333 506 552 120 554 534 742 93 737 385 741 208 729 378 1088 196 1079 366 1399 198 1388 
447 333 169 333 496 556 118 554 495 743 101 735 379 741 201 730 371 1082 193 1075 363 1391 198 1380 
445 336 164 334 472 563 113 555 450 761 103 736 374 741 198 732 366 1082 189 1074 358 1389 193 1378 
433 339 162 334 453 564 107 560 426 766 106 746 374 746 195 736 365 1084 185 1081 354 1391 189 1384 
417 337 154 334 447 557 104 564 435 765 102 742 370 744 195 736 363 1076 186 1077 356 1381 194 1375 
408 337 151 334 448 552 102 561 442 759 96 739 368 743 194 735 362 1073 184 1074 354 1377 192 1369 
401 337 144 335 448 550 96 561 444 754 72 752 360 743 188 735 358 1073 183 1074 352 1378 191 1370 
397 337 137 335 441 549 85 564 440 751 46 756 347 741 182 735 356 1074 182 1077 352 1379 192 1374 
395 336 132 335 434 549 80 565 429 751 37 755 339 740 176 734 349 1073 178 1076 349 1376 192 1373 
396 337 130 335 431 562 79 564 416 759 40 764 338 739 174 735 346 1078 177 1078 343 1379 188 1376 
398 343 130 336 430 572 79 564 413 769 42 763 336 740 173 735 336 1083 168 1078 324 1380 172 1374 
403 354 130 339 428 586 79 566 413 789 49 765 336 745 173 739 323 1093 151 1082 303 1384 147 1375 
412 368 131 347 429 596 79 570 417 790 61 764 337 751 173 745 323 1093 151 1082 307 1383 149 1372 
420 380 134 360 440 611 88 588 442 809 72 776 342 758 177 752 325 1111 150 1101 307 1403 144 1388 
428 389 140 370 454 632 93 597 461 845 81 780 345 768 181 756 326 1128 147 1113 305 1418 138 1400 
432 397 145 378 461 643 100 605 468 856 82 789 355 782 196 766 352 1137 164 1127 330 1428 154 1415 
